ID_zbozi,ID_lekarna,ID_vedouci,datum,pocet_prodanych_ks,nakupni_cena_CZK,prodejni_cena_CZK,marze_CZK,trzba_CZK
608,18,19,2025-02-07,14,196,217,21,294
264,9,16,2025-02-25,4,231,329,98,392
91,20,26,2025-02-24,17,493,549,56,952
486,7,26,2025-02-10,18,62,71,9,162
790,24,25,2025-02-03,2,152,182,30,60
158,12,25,2025-02-18,20,226,260,34,680
188,3,15,2025-02-10,7,471,661,190,1330
746,12,15,2025-02-09,17,411,595,184,3128
248,11,28,2025-02-05,14,291,313,22,308
883,9,18,2025-02-14,2,401,499,98,196
199,19,18,2025-02-08,9,476,564,88,792
555,17,7,2025-02-18,10,110,131,21,210
234,13,30,2025-02-26,10,227,332,105,1050
554,2,11,2025-02-11,2,248,351,103,206
950,9,23,2025-02-02,13,204,255,51,663
344,12,3,2025-02-12,13,101,115,14,182
188,24,27,2025-02-01,20,37,48,11,220
342,29,25,2025-02-11,4,41,52,11,44
717,10,24,2025-02-01,20,72,104,32,640
103,3,4,2025-02-15,17,218,238,20,340
704,1,5,2025-02-11,10,380,560,180,1800
699,13,2,2025-02-22,6,106,142,36,216
416,23,20,2025-02-12,8,181,257,76,608
955,9,23,2025-02-03,6,20,29,9,54
683,5,6,2025-02-15,11,421,592,171,1881
580,12,28,2025-02-02,1,100,144,44,44
778,26,23,2025-02-02,3,183,201,18,54
220,28,24,2025-02-06,12,428,575,147,1764
703,19,9,2025-02-15,20,193,205,12,240
290,2,27,2025-02-16,4,411,513,102,408
196,28,5,2025-02-15,20,301,323,22,440
363,23,24,2025-02-19,12,349,371,22,264
237,22,25,2025-02-27,3,44,46,2,6
403,10,22,2025-02-20,7,175,245,70,490
13,7,23,2025-02-19,4,21,25,4,16
130,2,29,2025-02-07,14,43,55,12,168
716,25,10,2025-02-03,3,297,352,55,165
629,30,4,2025-02-08,11,470,624,154,1694
914,6,18,2025-02-12,12,409,567,158,1896
932,12,22,2025-02-19,11,95,102,7,77
398,3,2,2025-02-02,14,269,351,82,1148
592,1,21,2025-02-01,13,312,388,76,988
936,30,27,2025-02-18,2,57,74,17,34
735,15,16,2025-02-09,2,418,570,152,304
248,16,17,2025-02-09,5,386,560,174,870
224,22,7,2025-02-19,10,177,232,55,550
987,12,28,2025-02-08,1,21,26,5,5
470,13,25,2025-02-28,6,191,229,38,228
224,6,21,2025-02-12,1,57,73,16,16
389,11,9,2025-02-05,13,114,134,20,260
471,18,9,2025-02-06,19,51,68,17,323
678,19,23,2025-02-25,5,132,185,53,265
316,11,28,2025-02-04,3,27,37,10,30
33,19,2,2025-02-21,14,449,608,159,2226
365,8,1,2025-02-21,18,304,444,140,2520
523,9,8,2025-02-01,5,473,689,216,1080
91,13,13,2025-02-15,8,426,473,47,376
950,1,10,2025-02-22,11,492,719,227,2497
343,25,29,2025-02-19,18,424,633,209,3762
462,11,28,2025-02-19,6,64,72,8,48
755,19,25,2025-02-14,10,105,129,24,240
237,27,8,2025-02-14,6,428,451,23,138
711,5,15,2025-02-12,12,286,324,38,456
262,15,15,2025-02-01,20,84,88,4,80
456,4,3,2025-02-26,12,451,506,55,660
731,25,18,2025-02-01,6,116,144,28,168
981,6,4,2025-02-21,20,391,527,136,2720
70,12,30,2025-02-17,4,287,375,88,352
501,24,1,2025-02-22,12,309,338,29,348
109,25,4,2025-02-17,14,128,165,37,518
341,18,18,2025-02-03,19,470,560,90,1710
768,15,23,2025-02-16,6,380,517,137,822
391,18,17,2025-02-02,2,404,605,201,402
348,30,8,2025-02-16,18,411,581,170,3060
619,28,7,2025-02-03,18,212,281,69,1242
159,17,30,2025-02-19,16,480,541,61,976
522,9,11,2025-02-10,2,356,389,33,66
527,5,6,2025-02-24,16,103,108,5,80
182,18,7,2025-02-20,10,294,326,32,320
949,27,8,2025-02-05,5,50,58,8,40
285,9,16,2025-02-09,7,394,437,43,301
768,28,17,2025-02-24,4,53,66,13,52
977,12,19,2025-02-20,7,378,399,21,147
130,24,21,2025-02-24,1,85,91,6,6
213,2,9,2025-02-23,5,132,189,57,285
134,23,15,2025-02-16,12,455,668,213,2556
713,29,4,2025-02-08,12,387,440,53,636
921,25,25,2025-02-05,17,67,83,16,272
908,2,14,2025-02-09,13,120,126,6,78
845,2,12,2025-02-23,20,138,203,65,1300
451,15,15,2025-02-12,13,482,633,151,1963
626,18,8,2025-02-05,3,370,392,22,66
166,20,3,2025-02-14,3,260,308,48,144
886,20,2,2025-02-28,6,318,441,123,738
544,7,4,2025-02-26,1,154,179,25,25
989,24,18,2025-02-27,9,54,72,18,162
402,6,5,2025-02-19,3,430,620,190,570
962,4,14,2025-02-16,1,276,297,21,21
416,18,29,2025-02-12,14,450,669,219,3066
403,15,25,2025-02-02,13,139,190,51,663
953,5,3,2025-02-19,17,431,529,98,1666
371,2,10,2025-02-19,10,418,582,164,1640
261,10,21,2025-02-02,15,240,294,54,810
202,22,10,2025-02-20,7,387,445,58,406
427,12,1,2025-02-10,20,212,239,27,540
195,5,28,2025-02-06,13,88,110,22,286
855,4,3,2025-02-10,5,150,172,22,110
421,22,5,2025-02-27,11,355,461,106,1166
329,9,22,2025-02-05,4,367,470,103,412
526,21,29,2025-02-02,18,396,504,108,1944
609,22,20,2025-02-04,20,496,612,116,2320
655,8,24,2025-02-10,3,356,470,114,342
700,13,9,2025-02-08,7,306,368,62,434
246,29,5,2025-02-24,10,255,380,125,1250
192,29,12,2025-02-22,2,206,266,60,120
231,8,9,2025-02-07,2,434,590,156,312
80,3,23,2025-02-27,12,454,613,159,1908
512,13,1,2025-02-12,9,209,301,92,828
798,24,13,2025-02-23,19,365,427,62,1178
339,26,15,2025-02-13,19,384,558,174,3306
817,9,24,2025-02-25,11,122,148,26,286
246,14,12,2025-02-19,16,458,537,79,1264
396,30,24,2025-02-20,17,215,319,104,1768
66,14,7,2025-02-09,5,60,68,8,40
293,12,1,2025-02-18,1,313,375,62,62
859,30,20,2025-02-10,17,64,91,27,459
190,25,13,2025-02-20,5,185,260,75,375
381,19,13,2025-02-13,10,452,565,113,1130
116,28,30,2025-02-08,1,252,363,111,111
283,5,8,2025-02-12,19,80,94,14,266
395,4,30,2025-02-27,10,46,69,23,230
977,9,21,2025-02-18,19,120,139,19,361
919,6,14,2025-02-27,4,174,244,70,280
908,10,7,2025-02-23,2,251,328,77,154
226,22,25,2025-02-15,8,73,108,35,280
698,29,1,2025-02-01,18,350,476,126,2268
125,16,17,2025-02-27,12,490,551,61,732
955,4,3,2025-02-12,18,248,271,23,414
955,18,9,2025-02-11,6,127,154,27,162
993,22,9,2025-02-24,6,241,349,108,648
518,26,15,2025-02-09,9,452,613,161,1449
912,22,16,2025-02-02,4,274,312,38,152
989,6,28,2025-02-21,1,374,482,108,108
816,11,29,2025-02-24,5,133,194,61,305
474,15,5,2025-02-19,14,224,304,80,1120
417,7,7,2025-02-15,1,77,91,14,14
64,21,27,2025-02-02,12,437,489,52,624
450,30,18,2025-02-03,1,494,727,233,233
334,21,17,2025-02-22,2,38,40,2,4
156,16,28,2025-02-22,6,393,435,42,252
317,6,11,2025-02-15,7,81,101,20,140
619,10,8,2025-02-19,4,413,604,191,764
782,13,17,2025-02-26,3,273,409,136,408
931,2,7,2025-02-04,7,213,283,70,490
360,23,5,2025-02-17,13,110,160,50,650
28,20,21,2025-02-06,19,391,522,131,2489
497,26,8,2025-02-12,5,388,473,85,425
631,12,27,2025-02-28,7,485,560,75,525
174,5,21,2025-02-23,15,136,186,50,750
195,29,17,2025-02-20,20,109,115,6,120
373,28,16,2025-02-23,8,420,508,88,704
133,8,14,2025-02-14,3,279,337,58,174
36,16,13,2025-02-03,2,302,450,148,296
47,17,6,2025-02-13,20,274,385,111,2220
124,25,17,2025-02-26,6,444,637,193,1158
391,2,4,2025-02-01,16,83,93,10,160
103,12,21,2025-02-28,18,133,193,60,1080
572,22,18,2025-02-21,6,381,415,34,204
880,16,22,2025-02-26,14,492,673,181,2534
269,18,28,2025-02-09,13,264,301,37,481
454,25,9,2025-02-05,5,127,189,62,310
988,7,23,2025-02-05,5,102,149,47,235
521,1,21,2025-02-04,20,169,197,28,560
158,12,18,2025-02-22,19,98,135,37,703
681,22,21,2025-02-28,6,111,153,42,252
363,13,2,2025-02-13,6,440,638,198,1188
346,7,12,2025-02-21,2,480,588,108,216
854,29,21,2025-02-26,16,462,651,189,3024
69,28,21,2025-02-04,18,48,56,8,144
701,26,16,2025-02-09,4,443,512,69,276
498,22,11,2025-02-08,18,176,246,70,1260
669,18,11,2025-02-05,1,474,638,164,164
226,25,13,2025-02-06,13,358,385,27,351
804,10,22,2025-02-13,8,312,444,132,1056
485,22,12,2025-02-13,3,180,248,68,204
810,16,2,2025-02-12,11,148,193,45,495
819,6,30,2025-02-21,3,208,226,18,54
738,9,3,2025-02-03,19,412,603,191,3629
351,11,14,2025-02-09,1,311,457,146,146
94,19,24,2025-02-13,19,128,168,40,760
462,18,16,2025-02-12,6,50,63,13,78
1,26,5,2025-02-01,9,106,132,26,234
163,22,1,2025-02-03,20,463,622,159,3180
99,5,24,2025-02-22,3,96,114,18,54
964,7,19,2025-02-08,14,483,713,230,3220
414,15,18,2025-02-19,15,227,242,15,225
978,17,16,2025-02-07,3,104,129,25,75
915,16,8,2025-02-03,20,414,469,55,1100
449,21,13,2025-02-22,1,255,378,123,123
713,19,17,2025-02-18,20,263,353,90,1800
431,12,8,2025-02-27,7,343,466,123,861
922,30,23,2025-02-23,10,123,136,13,130
94,21,25,2025-02-13,11,178,202,24,264
977,17,22,2025-02-24,19,346,415,69,1311
239,4,5,2025-02-02,6,81,106,25,150
361,27,1,2025-02-25,12,268,379,111,1332
279,10,19,2025-02-21,15,429,628,199,2985
492,1,23,2025-02-02,1,91,113,22,22
575,15,13,2025-02-10,10,298,402,104,1040
446,16,13,2025-02-10,19,249,328,79,1501
946,10,29,2025-02-03,14,437,498,61,854
912,12,14,2025-02-23,2,151,217,66,132
34,1,14,2025-02-08,12,181,247,66,792
482,7,2,2025-02-19,13,159,207,48,624
632,6,15,2025-02-15,3,76,110,34,102
580,21,12,2025-02-05,19,376,459,83,1577
329,7,2,2025-02-23,12,323,407,84,1008
9,6,12,2025-02-12,4,102,131,29,116
474,14,22,2025-02-07,14,173,200,27,378
81,28,11,2025-02-20,10,489,629,140,1400
871,18,27,2025-02-19,11,333,409,76,836
945,10,14,2025-02-22,14,146,173,27,378
339,25,9,2025-02-28,10,401,461,60,600
727,9,26,2025-02-03,10,333,368,35,350
584,30,20,2025-02-19,8,405,536,131,1048
854,23,28,2025-02-09,9,316,396,80,720
232,19,29,2025-02-09,14,155,164,9,126
778,22,27,2025-02-22,18,107,119,12,216
49,19,11,2025-02-17,14,85,112,27,378
489,24,30,2025-02-07,19,362,513,151,2869
658,25,29,2025-02-17,19,459,675,216,4104
103,8,6,2025-02-04,1,477,664,187,187
457,5,2,2025-02-23,6,78,112,34,204
780,2,16,2025-02-11,10,480,688,208,2080
357,7,10,2025-02-21,14,209,251,42,588
820,19,5,2025-02-28,5,39,45,6,30
44,10,9,2025-02-19,14,454,539,85,1190
952,3,5,2025-02-24,20,134,175,41,820
843,1,5,2025-02-24,12,74,82,8,96
118,7,24,2025-02-28,15,190,273,83,1245
886,12,17,2025-02-23,20,220,250,30,600
597,11,21,2025-02-22,16,21,27,6,96
441,26,3,2025-02-19,20,131,193,62,1240
268,23,12,2025-02-18,10,116,135,19,190
336,13,13,2025-02-08,3,57,66,9,27
556,18,12,2025-02-02,7,171,248,77,539
196,27,14,2025-02-06,5,37,53,16,80
200,10,15,2025-02-10,6,155,191,36,216
672,4,1,2025-02-10,8,359,450,91,728
594,14,17,2025-02-24,13,420,596,176,2288
852,1,2,2025-02-18,11,383,524,141,1551
145,19,28,2025-02-09,13,405,531,126,1638
52,5,29,2025-02-26,3,351,473,122,366
499,15,29,2025-02-10,3,258,301,43,129
39,10,7,2025-02-27,11,49,55,6,66
550,26,26,2025-02-27,12,44,49,5,60
835,18,20,2025-02-09,14,220,264,44,616
460,25,11,2025-02-24,6,121,138,17,102
533,5,20,2025-02-26,8,24,27,3,24
138,11,13,2025-02-19,4,130,148,18,72
11,8,1,2025-02-08,7,149,184,35,245
452,3,24,2025-02-23,4,363,528,165,660
803,15,12,2025-02-27,1,244,350,106,106
146,25,16,2025-02-20,20,197,273,76,1520
323,8,29,2025-02-24,2,108,127,19,38
380,7,2,2025-02-03,6,486,561,75,450
596,18,25,2025-02-09,16,107,124,17,272
222,9,23,2025-02-26,5,43,48,5,25
304,15,3,2025-02-26,19,434,600,166,3154
940,25,1,2025-02-03,15,387,435,48,720
168,22,26,2025-02-05,10,46,67,21,210
60,15,27,2025-02-24,14,489,696,207,2898
677,29,18,2025-02-15,4,445,651,206,824
658,21,23,2025-02-16,11,442,516,74,814
109,20,26,2025-02-27,20,499,718,219,4380
948,9,2,2025-02-13,12,347,449,102,1224
550,28,30,2025-02-15,5,423,573,150,750
645,5,11,2025-02-17,3,112,125,13,39
614,2,26,2025-02-19,11,217,266,49,539
547,10,23,2025-02-09,17,391,541,150,2550
970,8,16,2025-02-08,7,251,328,77,539
964,3,26,2025-02-06,4,86,94,8,32
49,4,17,2025-02-15,17,41,47,6,102
355,23,18,2025-02-14,20,45,61,16,320
913,29,3,2025-02-15,2,461,655,194,388
299,23,2,2025-02-26,8,326,364,38,304
107,19,20,2025-02-20,9,375,454,79,711
613,11,24,2025-02-25,4,272,298,26,104
180,5,29,2025-02-16,13,403,469,66,858
226,18,15,2025-02-06,6,30,36,6,36
297,5,5,2025-02-04,13,110,134,24,312
329,22,26,2025-02-09,19,470,630,160,3040
871,7,30,2025-02-07,1,374,484,110,110
201,7,10,2025-02-10,10,246,355,109,1090
854,1,10,2025-02-17,17,275,352,77,1309
595,30,11,2025-02-01,9,257,272,15,135
171,1,28,2025-02-12,20,369,450,81,1620
520,22,12,2025-02-03,20,412,595,183,3660
195,26,22,2025-02-15,16,151,201,50,800
926,6,13,2025-02-14,7,101,149,48,336
613,24,11,2025-02-14,8,157,178,21,168
944,16,16,2025-02-11,6,101,148,47,282
581,5,1,2025-02-14,3,473,582,109,327
556,3,5,2025-02-26,20,88,93,5,100
378,19,24,2025-02-06,5,323,381,58,290
74,11,30,2025-02-28,14,131,140,9,126
606,11,11,2025-02-25,19,225,260,35,665
251,15,22,2025-02-24,5,350,432,82,410
847,20,24,2025-02-10,6,41,51,10,60
78,11,22,2025-02-09,20,283,301,18,360
685,18,11,2025-02-04,7,124,171,47,329
229,21,18,2025-02-25,2,42,49,7,14
548,28,28,2025-02-08,6,52,74,22,132
86,6,28,2025-02-05,4,444,501,57,228
79,12,24,2025-02-10,17,359,524,165,2805
116,23,12,2025-02-18,5,465,579,114,570
428,18,16,2025-02-13,10,477,503,26,260
782,19,4,2025-02-17,11,154,200,46,506
60,13,10,2025-02-10,5,448,639,191,955
1,2,26,2025-02-13,6,311,456,145,870
938,30,16,2025-02-15,17,265,307,42,714
322,17,11,2025-02-25,13,346,426,80,1040
969,28,13,2025-02-24,10,416,576,160,1600
611,14,24,2025-02-05,7,171,230,59,413
115,20,5,2025-02-23,14,434,484,50,700
77,7,6,2025-02-01,10,373,402,29,290
292,6,20,2025-02-09,18,131,184,53,954
116,10,24,2025-02-16,17,489,707,218,3706
792,28,23,2025-02-28,4,66,83,17,68
630,15,5,2025-02-27,14,321,425,104,1456
628,9,19,2025-02-23,17,69,93,24,408
527,23,7,2025-02-04,18,30,32,2,36
897,14,14,2025-02-14,1,397,540,143,143
173,23,1,2025-02-02,1,198,291,93,93
766,6,18,2025-02-11,7,298,366,68,476
894,4,1,2025-02-11,2,187,264,77,154
277,8,29,2025-02-17,8,301,412,111,888
958,12,18,2025-02-23,6,493,610,117,702
830,20,6,2025-02-22,19,412,546,134,2546
62,15,13,2025-02-18,14,103,146,43,602
775,14,30,2025-02-08,8,110,157,47,376
911,7,29,2025-02-28,17,332,482,150,2550
690,26,29,2025-02-07,7,437,554,117,819
922,24,3,2025-02-17,11,345,380,35,385
647,18,30,2025-02-26,13,110,135,25,325
108,8,14,2025-02-18,10,417,458,41,410
997,3,7,2025-02-05,17,425,476,51,867
922,8,23,2025-02-20,5,70,95,25,125
870,17,24,2025-02-08,12,479,543,64,768
755,20,24,2025-02-28,3,290,367,77,231
726,25,24,2025-02-23,1,227,336,109,109
494,16,13,2025-02-04,2,236,328,92,184
741,12,27,2025-02-19,6,23,31,8,48
957,18,17,2025-02-04,9,146,204,58,522
637,5,15,2025-02-20,15,229,252,23,345
941,17,23,2025-02-04,12,323,400,77,924
874,18,21,2025-02-08,18,374,443,69,1242
677,16,6,2025-02-24,1,386,548,162,162
155,23,13,2025-02-13,12,376,556,180,2160
409,18,13,2025-02-25,6,333,480,147,882
589,27,4,2025-02-05,11,249,284,35,385
632,17,19,2025-02-19,6,195,233,38,228
617,9,22,2025-02-14,1,411,514,103,103
306,29,5,2025-02-19,20,31,39,8,160
643,16,5,2025-02-25,20,230,285,55,1100
312,3,25,2025-02-15,19,336,413,77,1463
23,18,1,2025-02-18,20,254,302,48,960
697,16,9,2025-02-18,12,371,493,122,1464
585,10,13,2025-02-09,3,280,318,38,114
623,26,17,2025-02-28,10,77,95,18,180
249,10,27,2025-02-15,17,342,412,70,1190
409,24,19,2025-02-18,18,74,111,37,666
300,25,19,2025-02-18,1,155,183,28,28
11,26,20,2025-02-06,17,432,530,98,1666
11,11,6,2025-02-04,2,103,127,24,48
985,15,2,2025-02-13,13,168,218,50,650
924,2,1,2025-02-27,18,111,130,19,342
854,9,12,2025-02-17,4,414,476,62,248
570,29,18,2025-02-19,18,117,169,52,936
824,2,11,2025-02-16,10,361,511,150,1500
565,8,20,2025-02-20,16,154,219,65,1040
762,4,18,2025-02-12,14,463,535,72,1008
153,30,15,2025-02-26,12,488,515,27,324
1,7,2,2025-02-22,12,388,476,88,1056
696,13,4,2025-02-19,20,202,271,69,1380
18,30,12,2025-02-13,10,69,90,21,210
786,19,7,2025-02-27,15,297,401,104,1560
919,10,14,2025-02-15,19,46,59,13,247
492,30,24,2025-02-01,4,291,367,76,304
425,29,21,2025-02-26,2,35,39,4,8
769,7,14,2025-02-12,4,44,51,7,28
941,10,10,2025-02-09,5,327,431,104,520
45,13,16,2025-02-09,11,236,307,71,781
952,13,27,2025-02-12,6,174,256,82,492
387,5,26,2025-02-25,5,79,94,15,75
353,20,20,2025-02-14,16,90,107,17,272
436,25,6,2025-02-06,6,83,110,27,162
340,8,7,2025-02-21,10,245,345,100,1000
265,16,10,2025-02-16,13,175,226,51,663
702,26,11,2025-02-12,20,134,177,43,860
335,6,4,2025-02-28,8,293,337,44,352
7,16,27,2025-02-03,5,167,200,33,165
357,7,4,2025-02-06,20,48,50,2,40
256,13,5,2025-02-22,6,66,97,31,186
70,30,23,2025-02-25,16,141,207,66,1056
656,5,21,2025-02-15,16,100,124,24,384
278,18,21,2025-02-18,8,336,405,69,552
329,23,22,2025-02-11,18,186,210,24,432
599,22,10,2025-02-06,12,91,125,34,408
321,4,13,2025-02-04,17,187,238,51,867
630,3,15,2025-02-03,2,192,281,89,178
542,28,21,2025-02-02,12,177,234,57,684
265,15,15,2025-02-10,9,261,301,40,360
375,21,7,2025-02-12,5,172,215,43,215
542,24,24,2025-02-28,10,77,110,33,330
865,15,4,2025-02-12,19,173,236,63,1197
585,15,7,2025-02-09,10,453,659,206,2060
209,2,11,2025-02-08,16,281,363,82,1312
228,7,4,2025-02-17,7,235,256,21,147
807,3,23,2025-02-07,8,442,592,150,1200
941,20,6,2025-02-14,2,282,356,74,148
548,29,6,2025-02-26,18,54,65,11,198
179,16,18,2025-02-16,7,24,28,4,28
569,14,6,2025-02-11,3,180,204,24,72
456,23,10,2025-02-14,11,445,600,155,1705
949,11,24,2025-02-08,16,435,614,179,2864
525,2,4,2025-02-17,19,462,507,45,855
436,22,16,2025-02-07,10,162,233,71,710
509,3,24,2025-02-16,15,400,488,88,1320
167,19,26,2025-02-13,19,497,536,39,741
318,8,7,2025-02-27,13,89,117,28,364
590,9,29,2025-02-13,14,154,229,75,1050
350,2,20,2025-02-19,19,319,448,129,2451
707,2,4,2025-02-02,18,324,421,97,1746
492,8,19,2025-02-01,18,483,558,75,1350
954,22,23,2025-02-11,6,68,93,25,150
554,20,14,2025-02-22,17,168,245,77,1309
175,21,10,2025-02-13,9,396,583,187,1683
796,17,10,2025-02-20,20,390,490,100,2000
380,15,6,2025-02-18,12,441,617,176,2112
503,11,21,2025-02-23,19,198,275,77,1463
130,17,24,2025-02-04,19,46,52,6,114
74,15,24,2025-02-19,15,394,509,115,1725
677,29,22,2025-02-28,3,439,488,49,147
542,18,7,2025-02-21,20,484,695,211,4220
921,3,15,2025-02-01,11,404,530,126,1386
307,30,9,2025-02-11,4,424,496,72,288
949,7,14,2025-02-16,6,287,430,143,858
536,4,3,2025-02-06,7,346,368,22,154
541,17,11,2025-02-25,14,454,586,132,1848
794,3,19,2025-02-08,20,271,386,115,2300
82,9,30,2025-02-11,19,25,36,11,209
24,24,26,2025-02-20,19,342,489,147,2793
854,4,15,2025-02-15,19,44,54,10,190
152,18,28,2025-02-14,14,319,365,46,644
843,26,12,2025-02-03,11,401,512,111,1221
769,1,25,2025-02-24,15,403,425,22,330
857,22,11,2025-02-07,5,364,447,83,415
765,24,4,2025-02-04,19,143,201,58,1102
82,1,8,2025-02-28,18,84,120,36,648
486,10,5,2025-02-21,11,198,219,21,231
741,14,2,2025-02-19,2,373,481,108,216
847,18,26,2025-02-04,17,387,428,41,697
291,11,2,2025-02-05,10,128,176,48,480
212,13,3,2025-02-11,17,274,313,39,663
776,13,5,2025-02-15,3,131,178,47,141
522,24,20,2025-02-13,19,145,166,21,399
248,26,20,2025-02-02,1,340,408,68,68
330,28,25,2025-02-27,14,66,80,14,196
979,10,15,2025-02-22,8,64,86,22,176
882,13,27,2025-02-13,8,319,405,86,688
191,12,12,2025-02-26,4,71,87,16,64
253,13,22,2025-02-20,2,357,396,39,78
521,30,8,2025-02-16,16,113,142,29,464
876,6,18,2025-02-20,14,412,553,141,1974
420,1,11,2025-02-08,10,110,141,31,310
387,26,9,2025-02-09,3,438,599,161,483
423,3,2,2025-02-04,20,376,473,97,1940
972,11,21,2025-02-07,11,294,424,130,1430
651,30,10,2025-02-14,9,41,61,20,180
987,4,2,2025-02-07,18,299,314,15,270
503,7,1,2025-02-09,5,269,333,64,320
433,5,30,2025-02-28,17,466,511,45,765
649,9,22,2025-02-09,15,79,102,23,345
593,8,19,2025-02-11,7,494,524,30,210
422,19,26,2025-02-02,14,273,336,63,882
712,25,28,2025-02-22,20,340,505,165,3300
942,1,19,2025-02-06,6,278,359,81,486
879,9,20,2025-02-17,15,411,481,70,1050
328,25,12,2025-02-04,8,445,634,189,1512
337,18,24,2025-02-15,5,453,576,123,615
465,9,29,2025-02-07,1,348,517,169,169
826,18,18,2025-02-04,4,407,498,91,364
853,27,9,2025-02-25,2,123,146,23,46
214,19,17,2025-02-25,17,481,519,38,646
506,7,18,2025-02-16,15,353,489,136,2040
985,17,8,2025-02-24,8,129,159,30,240
780,16,15,2025-02-01,9,68,79,11,99
9,20,1,2025-02-20,4,198,225,27,108
846,21,28,2025-02-14,1,115,149,34,34
406,5,12,2025-02-09,6,40,59,19,114
70,21,28,2025-02-06,8,477,519,42,336
36,24,21,2025-02-12,15,256,284,28,420
275,25,9,2025-02-03,1,48,66,18,18
507,23,19,2025-02-27,9,71,93,22,198
164,9,12,2025-02-25,8,450,584,134,1072
78,2,20,2025-02-16,20,178,195,17,340
650,30,5,2025-02-05,9,298,441,143,1287
29,19,24,2025-02-24,18,263,294,31,558
400,9,28,2025-02-19,14,124,140,16,224
383,3,16,2025-02-27,10,426,475,49,490
297,1,9,2025-02-27,7,108,134,26,182
111,18,27,2025-02-20,2,38,43,5,10
392,17,14,2025-02-04,13,130,139,9,117
13,5,18,2025-02-13,15,375,504,129,1935
58,30,30,2025-02-05,2,36,47,11,22
799,26,8,2025-02-13,14,389,432,43,602
585,12,7,2025-02-14,18,318,338,20,360
348,15,16,2025-02-20,11,35,38,3,33
507,8,5,2025-02-11,19,26,28,2,38
473,7,20,2025-02-15,3,117,162,45,135
36,21,15,2025-02-06,6,67,74,7,42
554,27,13,2025-02-19,2,400,512,112,224
906,3,21,2025-02-13,16,92,104,12,192
26,26,27,2025-02-09,11,465,681,216,2376
793,9,24,2025-02-14,4,273,300,27,108
172,18,26,2025-02-03,16,447,471,24,384
263,10,8,2025-02-14,2,94,134,40,80
778,10,10,2025-02-28,5,114,138,24,120
96,21,13,2025-02-01,5,195,221,26,130
934,19,9,2025-02-25,3,92,136,44,132
936,30,22,2025-02-24,1,318,373,55,55
760,27,15,2025-02-26,16,472,534,62,992
632,1,7,2025-02-22,6,235,315,80,480
362,11,4,2025-02-08,5,260,321,61,305
668,15,20,2025-02-27,10,388,505,117,1170
994,22,5,2025-02-09,12,443,603,160,1920
599,18,12,2025-02-04,13,38,42,4,52
109,19,22,2025-02-04,11,496,641,145,1595
945,27,3,2025-02-06,14,296,428,132,1848
776,23,10,2025-02-24,20,430,555,125,2500
424,9,16,2025-02-18,14,425,614,189,2646
527,22,14,2025-02-05,7,257,314,57,399
61,30,1,2025-02-17,17,157,187,30,510
266,1,17,2025-02-24,8,244,346,102,816
571,3,19,2025-02-04,19,36,46,10,190
635,28,19,2025-02-05,3,243,288,45,135
52,13,19,2025-02-24,17,497,706,209,3553
916,7,13,2025-02-20,5,446,508,62,310
334,8,9,2025-02-18,9,281,350,69,621
460,2,17,2025-02-06,4,134,175,41,164
541,14,11,2025-02-09,14,115,128,13,182
877,1,6,2025-02-03,6,122,169,47,282
504,22,24,2025-02-05,1,203,296,93,93
2,29,7,2025-02-25,7,21,23,2,14
19,18,17,2025-02-13,8,426,503,77,616
732,13,15,2025-02-08,19,76,101,25,475
4,17,17,2025-02-19,19,66,73,7,133
122,13,26,2025-02-01,1,316,468,152,152
871,3,13,2025-02-19,5,440,509,69,345
702,16,7,2025-02-15,19,364,469,105,1995
792,19,24,2025-02-15,20,42,51,9,180
555,26,24,2025-02-11,10,298,446,148,1480
974,3,28,2025-02-28,18,237,300,63,1134
265,13,8,2025-02-02,2,31,45,14,28
836,27,19,2025-02-17,9,370,425,55,495
445,4,29,2025-02-04,8,248,270,22,176
99,17,29,2025-02-03,11,67,90,23,253
569,21,12,2025-02-23,9,188,240,52,468
778,19,26,2025-02-10,5,29,33,4,20
267,26,28,2025-02-22,1,55,67,12,12
332,25,8,2025-02-09,14,230,245,15,210
330,13,19,2025-02-20,20,148,174,26,520
912,23,9,2025-02-28,13,241,301,60,780
734,2,4,2025-02-02,18,90,105,15,270
660,24,1,2025-02-26,5,381,532,151,755
933,3,23,2025-02-17,5,491,546,55,275
228,17,15,2025-02-20,10,20,22,2,20
913,13,5,2025-02-02,17,197,251,54,918
72,16,9,2025-02-23,11,483,537,54,594
233,26,30,2025-02-12,7,230,274,44,308
974,30,8,2025-02-12,15,28,30,2,30
90,6,20,2025-02-04,18,91,118,27,486
340,4,18,2025-02-04,14,500,541,41,574
181,26,21,2025-02-11,12,309,327,18,216
682,28,29,2025-02-13,4,472,502,30,120
476,20,6,2025-02-08,2,155,192,37,74
25,2,3,2025-02-05,18,144,185,41,738
470,3,1,2025-02-03,6,122,182,60,360
131,19,24,2025-02-21,14,55,66,11,154
129,1,21,2025-02-09,18,386,470,84,1512
510,24,14,2025-02-14,11,134,198,64,704
791,29,24,2025-02-25,9,179,219,40,360
48,29,10,2025-02-21,6,477,532,55,330
451,14,8,2025-02-28,10,216,307,91,910
26,4,20,2025-02-03,11,141,148,7,77
512,24,24,2025-02-26,7,394,469,75,525
866,5,9,2025-02-08,12,305,452,147,1764
